ID,Tick,X,Y,Health,Energy,Satiety,Kinship,Status,Curiosity,Altruism,Intel,Age,Gen,Biome,Archetype,Karma,Alignment,Enlightenment,SoulAge,TribeId,NumMemes
7,37,4,17,100,11.9,81.5,64.3001,0,13.7,47.9,50,37,0,Forest,Warrior,-3,-0.05,0,1,-1,0
9,37,19,0,100,36.9001,81.5,51.3001,0,13.7,57.9,55,37,0,Mountain,Prophet,11,0.09,0,1,1,0
11,37,12,16,100,25.3001,81.5,58.3001,0.250001,13.7,49.9,50,37,0,Forest,Warrior,7,0,0,1,-1,0
12,37,15,14,100,12.2,79.5,65.3001,0,15.7,54.9,55,37,0,Forest,Prophet,2,0,0,1,1,0
13,37,14,17,30,0,81.5,69.3001,5.29999,33.7,49.9,50,37,0,Plains,Explorer,16,0,0,1,-1,0
14,37,19,19,35,0,81.5,86.3001,0,13.7,97.9,50,37,0,Plains,Healer,86,0.86,0.2,1,-1,0
15,37,15,18,100,12.0001,96.5,58.3001,2.35,13.7,49.9,50,37,0,Plains,Warrior,12,0.04,0.4,1,-1,0
18,37,15,17,100,86.8,81.5,69.3001,0.300001,13.7,54.9,55,37,0,Plains,Prophet,7,0,0,1,-1,0
19,37,13,15,40,0,69.5,65.3001,0,27.7,50,50,37,0,Forest,Warrior,4,0.04,0.4,1,-1,0
20,37,16,0,100,31.2001,81.5,68.3001,0,23.7,51.9,70,37,0,Mountain,Thinker,2,-0.03,0.2,1,1,0
21,37,17,19,100,65.5,92.5,58.8001,0,31.5,50,54.7392,15,1,Plains,Explorer,0.6,0.008,0.04,1,-1,0
22,37,12,16,100,100,100,48.3001,0.0500002,10,50,50,0,1,Forest,Warrior,2.1,0,0,1,-1,0
23,37,15,18,100,100,100,48.5049,0.47,30,50,50,0,1,Plains,Explorer,3.6,0.008,0.04,1,-1,0
1,38,7,16,65,0,81,48.2001,0,13.8,49.9,50,38,0,Forest,Warrior,2,0,0,1,-1,0
2,38,18,0,100,28.1001,79,51.2001,0,15.8,52.9,50,38,0,Mountain,Warrior,11,0.09,0,1,1,0
3,38,13,13,100,22.3001,81,48.2001,2.25,13.8,49.9,50,38,0,Forest,Warrior,12,0,0,1,1,0
4,38,1,14,65,0,79,48.2001,0,15.8,49.9,60,38,0,Forest,Builder,2,0,0,1,-1,0
5,38,1,0,100,2.60002,81,50.2001,0,13.8,51.9,50,38,0,Mountain,Warrior,8,0.08,0.2,1,-1,0
6,38,4,16,75,0,81,48.2001,0,13.8,52.9,55,38,0,Forest,Prophet,-3,-0.05,0,1,-1,0
7,38,4,17,100,9.80004,81,64.7001,0,13.8,47.9,50,38,0,Forest,Warrior,-3,-0.05,0,1,-1,0
9,38,19,0,100,35.6001,81,51.2001,0,13.8,57.9,55,38,0,Mountain,Prophet,11,0.09,0,1,1,0
11,38,12,16,100,15.2001,81,60.2001,0.200001,13.8,49.9,50,38,0,Forest,Warrior,9,0,0,1,-1,0
12,38,15,14,100,10.1,79,65.7001,0,15.8,54.9,55,38,0,Forest,Prophet,2,0,0,1,1,0
13,38,14,17,25,0,81,69.2001,5.24999,33.8,49.9,50,38,0,Plains,Explorer,16,0,0,1,-1,0
14,38,19,19,30,0,81,87.2001,0,13.8,98.9,50,38,0,Plains,Healer,89,0.89,0.2,1,-1,0
15,38,15,18,100,6.90005,96,63.2001,2.3,13.8,49.9,50,38,0,Plains,Warrior,14,0.04,0.4,1,-1,0
18,38,15,17,100,86.7,81,69.2001,0.250001,13.8,54.9,55,38,0,Plains,Prophet,7,0,0,1,-1,0
19,38,13,15,35,0,69,65.2001,0,27.8,50,50,38,0,Forest,Warrior,4,0.04,0.4,1,-1,0
20,38,16,0,100,29.9001,81,68.2001,0,23.8,51.9,70,38,0,Mountain,Thinker,2,-0.03,0.2,1,1,0
21,38,17,19,100,63.4,92,59.2001,0,31.6,50,54.7392,16,1,Plains,Explorer,0.6,0.008,0.04,1,-1,0
22,38,12,16,100,99.9,99.5,48.2001,1.53482e-07,10.1,50,50,1,1,Forest,Warrior,2.1,0,0,1,-1,0
23,38,15,18,100,91.9,99.5,51.4049,1.42,30.1,50,50,1,1,Plains,Explorer,5.6,0.008,0.04,1,-1,0
1,39,7,16,60,0,80.5,48.1001,0,13.9,49.9,50,39,0,Forest,Warrior,2,0,0,1,-1,0
2,39,18,0,100,26.8001,78.5,51.1001,0,15.9,52.9,50,39,0,Mountain,Warrior,11,0.09,0,1,1,0
3,39,13,13,100,22.2001,80.5,48.1001,2.2,13.9,49.9,50,39,0,Forest,Warrior,12,0,0,1,1,0
4,39,1,14,60,0,78.5,48.1001,0,15.9,49.9,60,39,0,Forest,Builder,2,0,0,1,-1,0
5,39,1,0,100,1.30002,80.5,50.1001,0,13.9,51.9,50,39,0,Mountain,Warrior,8,0.08,0.2,1,-1,0
6,39,4,16,70,0,80.5,48.1001,0,13.9,52.9,55,39,0,Forest,Prophet,-3,-0.05,0,1,-1,0
7,39,4,17,100,7.70004,80.5,65.1001,0,13.9,47.9,50,39,0,Forest,Warrior,-3,-0.05,0,1,-1,0
9,39,19,0,100,34.3001,80.5,51.1001,0,13.9,57.9,55,39,0,Mountain,Prophet,11,0.09,0,1,1,0
11,39,12,16,100,15.1001,80.5,60.1001,0.150001,13.9,49.9,50,39,0,Forest,Warrior,9,0,0,1,-1,0
12,39,15,14,100,4.61578e-05,78.5,67.6001,0,15.9,54.9,55,39,0,Forest,Prophet,4,0,0,1,1,0
13,39,14,17,20,0,80.5,69.1001,5.19999,33.9,49.9,50,39,0,Plains,Explorer,16,0,0,1,-1,0
14,39,19,19,25,0,80.5,88.1001,0,13.9,99.9,50,39,0,Plains,Healer,92,0.92,0.2,1,-1,0
15,39,15,18,95,5,95.5,68.1001,2.25,13.9,49.9,50,39,0,Plains,Warrior,16,0.04,0.4,1,-1,0
18,39,15,17,100,86.6,80.5,69.1001,0.200001,13.9,54.9,55,39,0,Plains,Prophet,7,0,0,1,-1,0
19,39,13,15,30,0,68.5,65.1001,0,27.9,50,50,39,0,Forest,Warrior,4,0.04,0.4,1,-1,0
20,39,16,0,100,28.6001,80.5,68.1001,0,23.9,51.9,70,39,0,Mountain,Thinker,2,-0.03,0.2,1,1,0
21,39,17,19,100,60.3,91.5,59.1001,0,31.7,50,54.7392,17,1,Plains,Explorer,0.6,0.008,0.04,1,-1,0
22,39,12,16,100,99.8,99,48.1001,0,10.2,50,50,2,1,Forest,Warrior,2.1,0,0,1,-1,0
23,39,15,18,100,83.8,99,54.3049,2.37,30.2,50,50,2,1,Plains,Explorer,7.6,0.008,0.04,1,-1,0
1,40,7,16,55,0,80,48.0001,0,14,49.9,50,40,0,Forest,Warrior,2,0,0,1,-1,0
2,40,18,0,100,25.7001,78,51.0001,0,16,52.9,50,40,0,Mountain,Warrior,11,0.09,0,1,1,0
3,40,13,13,100,22.1001,80,48.0001,2.15,14,49.9,50,40,0,Forest,Warrior,12,0,0,1,1,0
4,40,1,14,55,0,78,48.0001,0,16,49.9,60,40,0,Forest,Builder,2,0,0,1,-1,0
5,40,1,0,100,1.20002,80,50.0001,0,14,51.9,50,40,0,Mountain,Warrior,8,0.08,0.2,1,-1,0
6,40,4,16,65,0,80,48.0001,0,14,52.9,55,40,0,Forest,Prophet,-3,-0.05,0,1,-1,0
7,40,4,17,100,5.60004,80,65.5001,0,14,47.9,50,40,0,Forest,Warrior,-3,-0.05,0,1,-1,0
9,40,19,0,100,33.2001,80,51.0001,0,14,57.9,55,40,0,Mountain,Prophet,11,0.09,0,1,1,0
11,40,13,16,100,14.5001,80,60.0001,0.100001,14,49.9,50,40,0,Plains,Warrior,9,0,0,1,-1,0
12,40,15,14,95,0,78,68.0001,0,16,54.9,55,40,0,Forest,Prophet,4,0,0,1,1,0
13,40,14,17,15,0,80,69.0001,5.14999,34,49.9,50,40,0,Plains,Explorer,16,0,0,1,-1,0
14,40,19,19,20,0,80,89.0001,0,14,100,50,40,0,Plains,Healer,95,0.95,0.2,1,-1,0
15,40,15,18,90,5,95,73.0001,2.2,14,49.9,50,40,0,Plains,Warrior,18,0.04,0.4,1,-1,0
18,40,15,17,100,86.5,80,69.0001,0.150001,14,54.9,55,40,0,Plains,Prophet,7,0,0,1,-1,0
19,40,13,15,25,0,68,65.0001,0,28,50,50,40,0,Forest,Warrior,4,0.04,0.4,1,-1,0
20,40,16,0,100,27.5001,80,68.0001,0,24,51.9,70,40,0,Mountain,Thinker,2,-0.03,0.2,1,1,0
21,40,16,18,100,57.2,91,59.0001,0,31.8,50,54.7392,18,1,Plains,Explorer,0.6,0.008,0.04,1,-1,0
22,40,12,16,100,99.7,98.5,48.0001,0,10.3,50,50,3,1,Forest,Warrior,2.1,0,0,1,-1,0
23,40,15,18,100,75.7,98.5,57.2049,3.32,30.3,50,50,3,1,Plains,Explorer,9.6,0.008,0.04,1,-1,0
1,41,7,16,50,0,79.5,47.9001,0,14.1,49.9,50,41,0,Forest,Warrior,2,0,0,1,-1,0
2,41,18,0,100,24.6,77.5,50.9001,0,16.1,52.9,50,41,0,Mountain,Warrior,11,0.09,0,1,1,0
3,41,13,13,100,22.0001,79.5,47.9001,2.1,14.1,49.9,50,41,0,Forest,Warrior,12,0,0,1,1,0
4,41,1,14,50,0,77.5,47.9001,0,16.1,49.9,60,41,0,Forest,Builder,2,0,0,1,-1,0
5,41,1,0,100,1.10002,79.5,49.9001,0,14.1,51.9,50,41,0,Mountain,Warrior,8,0.08,0.2,1,-1,0
6,41,4,16,60,0,79.5,47.9001,0,14.1,52.9,55,41,0,Forest,Prophet,-3,-0.05,0,1,-1,0
7,41,4,17,100,3.50004,79.5,65.9001,0,14.1,47.9,50,41,0,Forest,Warrior,-3,-0.05,0,1,-1,0
9,41,19,0,100,32.1001,79.5,50.9001,0,14.1,57.9,55,41,0,Mountain,Prophet,11,0.09,0,1,1,0
11,41,14,16,100,13.9001,79.5,59.9001,0.0500008,14.1,49.9,50,41,0,Plains,Warrior,9,0,0,1,-1,0
12,41,15,14,90,0,77.5,68.4001,0,16.1,54.9,55,41,0,Forest,Prophet,4,0,0,1,1,0
13,41,14,17,10,0,79.5,68.9001,5.09999,34.1,49.9,50,41,0,Plains,Explorer,16,0,0,1,-1,0
14,41,19,19,15,0,79.5,89.9001,0,14.1,100,50,41,0,Plains,Healer,98,0.98,0.2,1,-1,0
15,41,15,18,85,5,94.5,77.9001,2.15,14.1,49.9,50,41,0,Plains,Warrior,20,0.04,0.4,1,-1,0
18,41,15,17,100,86.4,79.5,68.9001,0.100001,14.1,54.9,55,41,0,Plains,Prophet,7,0,0,1,-1,0
19,41,13,15,20,0,67.5,64.9001,0,28.1,50,50,41,0,Forest,Warrior,4,0.04,0.4,1,-1,0
20,41,16,0,100,26.4001,79.5,67.9001,0,24.1,51.9,70,41,0,Mountain,Thinker,2,-0.03,0.2,1,1,0
21,41,16,19,100,56.6,90.5,58.9001,0,31.9,50,54.7392,19,1,Plains,Explorer,0.6,0.008,0.04,1,-1,0
22,41,12,16,100,99.6,98,47.9001,0,10.4,50,50,4,1,Forest,Warrior,2.1,0,0,1,-1,0
23,41,15,18,100,67.6,98,60.1049,4.27,30.4,50,50,4,1,Plains,Explorer,11.6,0.008,0.04,1,-1,0
1,42,7,16,45,0,79,47.8001,0,14.2,49.9,50,42,0,Forest,Warrior,2,0,0,1,-1,0
2,42,18,0,100,23.5,77,50.8001,0,16.2,52.9,50,42,0,Mountain,Warrior,11,0.09,0,1,1,0
3,42,13,13,100,21.9001,79,47.8001,2.05,14.2,49.9,50,42,0,Forest,Warrior,12,0,0,1,1,0
4,42,1,14,45,0,77,47.8001,0,16.2,49.9,60,42,0,Forest,Builder,2,0,0,1,-1,0
5,42,1,0,100,1.00002,79,49.8001,0,14.2,51.9,50,42,0,Mountain,Warrior,8,0.08,0.2,1,-1,0
6,42,4,16,55,0,79,47.8001,0,14.2,52.9,55,42,0,Forest,Prophet,-3,-0.05,0,1,-1,0
7,42,4,17,100,1.40004,79,66.3001,0,14.2,47.9,50,42,0,Forest,Warrior,-3,-0.05,0,1,-1,0
9,42,19,0,100,31.0001,79,50.8001,0,14.2,57.9,55,42,0,Mountain,Prophet,11,0.09,0,1,1,0
11,42,14,16,100,8.80005,79,60.8001,7.83056e-07,14.2,50.9,50,42,0,Plains,Warrior,12,0.03,0,1,-1,0
12,42,15,14,85,0,77,68.8001,0,16.2,54.9,55,42,0,Forest,Prophet,4,0,0,1,1,0
13,42,14,17,5,0,79,68.8001,5.04999,34.2,49.9,50,42,0,Plains,Explorer,16,0,0,1,-1,0
14,42,19,19,10,0,79,90.8001,0,14.2,100,50,42,0,Plains,Healer,101,1,0.2,1,-1,0
15,42,15,18,80,5,94,82.8001,2.1,14.2,49.9,50,42,0,Plains,Warrior,22,0.04,0.4,1,-1,0
18,42,15,17,100,86.3,79,68.8001,0.0500008,14.2,54.9,55,42,0,Plains,Prophet,7,0,0,1,-1,0
19,42,13,15,15,0,67,64.8001,0,28.2,50,50,42,0,Forest,Warrior,4,0.04,0.4,1,-1,0
20,42,16,0,100,25.3001,79,67.8001,0,24.2,51.9,70,42,0,Mountain,Thinker,2,-0.03,0.2,1,1,0
21,42,17,19,100,56,90,58.8001,0,32,50,54.7392,20,1,Plains,Explorer,0.6,0.008,0.04,1,-1,0
22,42,12,16,100,99.5,97.5,47.8001,0,10.5,50,50,5,1,Forest,Warrior,2.1,0,0,1,-1,0
23,42,15,18,100,59.5,97.5,63.0049,5.22,30.5,50,50,5,1,Plains,Explorer,13.6,0.008,0.04,1,-1,0
1,43,7,16,40,0,78.5,47.7001,0,14.3,49.9,50,43,0,Forest,Warrior,2,0,0,1,-1,0
2,43,18,0,100,22.4,76.5,50.7001,0,16.3,52.9,50,43,0,Mountain,Warrior,11,0.09,0,1,1,0
3,43,13,13,100,21.8001,78.5,47.7001,2,14.3,49.9,50,43,0,Forest,Warrior,12,0,0,1,1,0
4,43,1,14,40,0,76.5,47.7001,0,16.3,49.9,60,43,0,Forest,Builder,2,0,0,1,-1,0
5,43,1,0,100,0.900025,78.5,49.7001,0,14.3,51.9,50,43,0,Mountain,Warrior,8,0.08,0.2,1,-1,0
6,43,4,16,50,0,78.5,47.7001,0,14.3,52.9,55,43,0,Forest,Prophet,-3,-0.05,0,1,-1,0
7,43,4,17,95,0,78.5,66.7001,0,14.3,47.9,50,43,0,Forest,Warrior,-3,-0.05,0,1,-1,0
9,43,19,0,100,29.9001,78.5,50.7001,0,14.3,57.9,55,43,0,Mountain,Prophet,11,0.09,0,1,1,0
11,43,14,16,100,3.70005,78.5,61.7001,0,14.3,51.9,50,43,0,Plains,Warrior,15,0.06,0,1,-1,0
12,43,15,14,80,0,76.5,69.2001,0,16.3,54.9,55,43,0,Forest,Prophet,4,0,0,1,1,0
14,43,19,19,5,0,78.5,92.7001,0,14.3,100,50,43,0,Plains,Healer,103,1,0.2,1,-1,0
15,43,15,18,75,5,93.5,87.7001,2.05,14.3,49.9,50,43,0,Plains,Warrior,24,0.04,0.4,1,-1,0
18,43,15,17,100,86.2001,78.5,68.7001,7.83056e-07,14.3,54.9,55,43,0,Plains,Prophet,7,0,0,1,-1,0
19,43,13,15,10,0,66.5,64.7001,0,28.3,49.9,50,43,0,Forest,Warrior,4,0.04,0.4,1,-1,0
20,43,16,0,100,24.2001,78.5,67.7001,0,24.3,51.9,70,43,0,Mountain,Thinker,2,-0.03,0.2,1,1,0
21,43,17,19,100,50.9,89.5,58.7001,0,32.1,50,54.7392,21,1,Plains,Explorer,0.6,0.008,0.04,1,-1,0
22,43,12,16,100,99.4,97,47.7001,0,10.6,50,50,6,1,Forest,Warrior,2.1,0,0,1,-1,0
23,43,15,18,100,51.4,97,65.9049,6.17,30.6,50,50,6,1,Plains,Explorer,15.6,0.008,0.04,1,-1,0
1,44,7,16,35,0,78,47.6001,0,14.4,49.9,50,44,0,Forest,Warrior,2,0,0,1,-1,0
2,44,18,0,100,21.3,76,50.6001,0,16.4,52.9,50,44,0,Mountain,Warrior,11,0.09,0,1,1,0
3,44,13,13,100,21.7001,78,47.6001,1.95,14.4,49.9,50,44,0,Forest,Warrior,12,0,0,1,1,0
4,44,1,14,35,0,76,47.6001,0,16.4,49.9,60,44,0,Forest,Builder,2,0,0,1,-1,0
5,44,1,0,100,0.800025,78,49.6001,0,14.4,51.9,50,44,0,Mountain,Warrior,8,0.08,0.2,1,-1,0
6,44,4,16,45,0,78,47.6001,0,14.4,52.9,55,44,0,Forest,Prophet,-3,-0.05,0,1,-1,0
7,44,4,17,90,0,78,67.1001,0,14.4,47.9,50,44,0,Forest,Warrior,-3,-0.05,0,1,-1,0
9,44,19,0,100,28.8001,78,50.6001,0,14.4,57.9,55,44,0,Mountain,Prophet,11,0.09,0,1,1,0
11,44,14,16,95,0,78,62.6001,0,14.4,52.9,50,44,0,Plains,Warrior,18,0.09,0,1,-1,0
12,44,15,14,75,0,76,69.6001,0,16.4,54.9,55,44,0,Forest,Prophet,4,0,0,1,1,0
15,44,15,18,70,5,93,92.6001,2,14.4,49.9,50,44,0,Plains,Warrior,26,0.04,0.4,1,-1,0
18,44,15,17,100,86.1001,78,68.6001,0,14.4,54.9,55,44,0,Plains,Prophet,7,0,0,1,-1,0
19,44,13,15,5,0,66,66.6001,0,28.4,49.9,50,44,0,Forest,Warrior,6,0.04,0.4,1,-1,0
20,44,16,0,100,19.1001,78,67.6001,0,24.4,49.9,70,44,0,Mountain,Thinker,-3,-0.08,0.2,1,1,0
21,44,17,19,100,45.8,87,58.6001,0,34.2,50,54.7392,22,1,Plains,Explorer,0.6,0.008,0.04,1,-1,0
22,44,12,16,100,99.3,96.5,47.6001,0,10.7,50,50,7,1,Forest,Warrior,2.1,0,0,1,-1,0
23,44,15,18,100,43.3,96.5,68.8049,7.12,30.7,50,50,7,1,Plains,Explorer,17.6,0.008,0.04,1,-1,0
1,45,7,16,30,0,77.5,47.5001,0,14.5,49.9,50,45,0,Forest,Warrior,2,0,0,1,-1,0
2,45,18,0,100,20.2,75.5,50.5001,0,16.5,52.9,50,45,0,Mountain,Warrior,11,0.09,0,1,1,0
3,45,13,13,100,21.6,77.5,47.5001,1.9,14.5,49.9,50,45,0,Forest,Warrior,12,0,0,1,1,0
4,45,1,14,30,0,75.5,47.5001,0,16.5,49.9,60,45,0,Forest,Builder,2,0,0,1,-1,0
5,45,1,0,100,0.700025,77.5,49.5001,0,14.5,51.9,50,45,0,Mountain,Warrior,8,0.08,0.2,1,-1,0
6,45,4,16,40,0,77.5,47.5001,0,14.5,52.9,55,45,0,Forest,Prophet,-3,-0.05,0,1,-1,0
7,45,4,17,85,0,77.5,67.5001,0,14.5,47.9,50,45,0,Forest,Warrior,-3,-0.05,0,1,-1,0
9,45,19,0,100,27.7001,77.5,50.5001,0,14.5,57.9,55,45,0,Mountain,Prophet,11,0.09,0,1,1,0
11,45,14,16,90,0,77.5,63.5001,0,14.5,53.9,50,45,0,Plains,Warrior,21,0.12,0,1,-1,0
12,45,15,14,70,0,75.5,70.0001,0,16.5,54.9,55,45,0,Forest,Prophet,4,0,0,1,1,0
15,45,15,18,65,5,92.5,97.5001,1.95,14.5,49.9,50,45,0,Plains,Warrior,28,0.04,0.4,1,-1,0
18,45,15,17,100,86.0001,77.5,68.5001,0,14.5,54.9,55,45,0,Plains,Prophet,7,0,0,1,-1,0
20,45,16,0,100,18.0001,77.5,67.5001,0,24.5,49.9,70,45,0,Mountain,Thinker,-3,-0.08,0.2,1,1,0
21,45,17,19,100,40.7,86.5,58.5001,0,34.3,48,54.7392,23,1,Plains,Explorer,-4.4,-0.042,0.04,1,-1,0
22,45,12,16,100,99.2,96,47.5001,0,10.8,50,50,8,1,Forest,Warrior,2.1,0,0,1,-1,0
23,45,15,18,100,35.2,96,71.7049,8.07,30.8,50,50,8,1,Plains,Explorer,19.6,0.008,0.04,1,-1,0
1,46,7,16,25,0,77,47.4001,0,14.6,49.9,50,46,0,Forest,Warrior,2,0,0,1,-1,0
2,46,18,0,100,19.1,75,50.4001,0,16.6,52.9,50,46,0,Mountain,Warrior,11,0.09,0,1,1,0
3,46,13,13,100,21.5,77,47.4001,1.85,14.6,49.9,50,46,0,Forest,Warrior,12,0,0,1,1,0
4,46,1,14,25,0,75,47.4001,0,16.6,49.9,60,46,0,Forest,Builder,2,0,0,1,-1,0
5,46,1,0,100,0.600025,77,49.4001,0,14.6,51.9,50,46,0,Mountain,Warrior,8,0.08,0.2,1,-1,0
6,46,4,16,35,0,77,47.4001,0,14.6,52.9,55,46,0,Forest,Prophet,-3,-0.05,0,1,-1,0
7,46,4,17,80,0,77,67.9001,0,14.6,47.9,50,46,0,Forest,Warrior,-3,-0.05,0,1,-1,0
9,46,19,0,100,26.6001,77,50.4001,0,14.6,57.9,55,46,0,Mountain,Prophet,11,0.09,0,1,1,0
11,46,14,16,85,0,77,64.4001,0,14.6,54.9,50,46,0,Plains,Warrior,24,0.15,0,1,-1,0
12,46,15,14,65,0,75,70.4001,0,16.6,54.9,55,46,0,Forest,Prophet,4,0,0,1,1,0
15,46,15,18,60,5,92,102.4,1.9,14.6,49.9,50,46,0,Plains,Warrior,30,0.04,0.4,1,-1,0
18,46,15,17,100,85.9001,77,68.4001,0,14.6,54.9,55,46,0,Plains,Prophet,7,0,0,1,-1,0
20,46,16,0,100,16.9001,77,67.4001,0,24.6,49.9,70,46,0,Mountain,Thinker,-3,-0.08,0.2,1,1,0
21,46,17,19,100,35.6,86,59.4001,0,34.4,49,54.7392,24,1,Plains,Explorer,-1.4,-0.012,0.04,1,-1,0
22,46,12,16,100,99.1,95.5,47.4001,0,10.9,50,50,9,1,Forest,Warrior,2.1,0,0,1,-1,0
23,46,15,18,100,27.1,95.5,74.6049,9.02,30.9,50,50,9,1,Plains,Explorer,21.6,0.008,0.04,1,-1,0
1,47,7,16,20,0,76.5,47.3001,0,14.7,49.9,50,47,0,Forest,Warrior,2,0,0,1,-1,0
2,47,18,0,100,18,74.5,50.3001,0,16.7,52.9,50,47,0,Mountain,Warrior,11,0.09,0,1,1,0
3,47,13,13,100,21.4,76.5,47.3001,1.8,14.7,49.9,50,47,0,Forest,Warrior,12,0,0,1,1,0
4,47,1,14,20,0,74.5,47.3001,0,16.7,49.9,60,47,0,Forest,Builder,2,0,0,1,-1,0
5,47,1,0,100,0.500025,76.5,49.3001,0,14.7,51.9,50,47,0,Mountain,Warrior,8,0.08,0.2,1,-1,0
6,47,4,16,30,0,76.5,47.3001,0,14.7,52.9,55,47,0,Forest,Prophet,-3,-0.05,0,1,-1,0
7,47,4,17,75,0,76.5,68.3001,0,14.7,47.9,50,47,0,Forest,Warrior,-3,-0.05,0,1,-1,0
9,47,19,0,100,25.5001,76.5,50.3001,0,14.7,57.9,55,47,0,Mountain,Prophet,11,0.09,0,1,1,0
11,47,14,16,80,0,76.5,65.3001,0,14.7,55.9,50,47,0,Plains,Warrior,27,0.18,0,1,-1,0
12,47,15,14,60,0,74.5,70.8001,0,16.7,54.9,55,47,0,Forest,Prophet,4,0,0,1,1,0
15,47,15,18,55,5,91.5,103,1.85,14.7,49.9,50,47,0,Plains,Warrior,32,0.04,0.4,1,-1,0
18,47,15,17,100,85.8001,76.5,68.3001,0,14.7,54.9,55,47,0,Plains,Prophet,7,0,0,1,-1,0
20,47,16,0,100,15.8001,76.5,67.3001,0,24.7,49.9,70,47,0,Mountain,Thinker,-3,-0.08,0.2,1,1,0
21,47,17,19,100,30.5,85.5,60.3001,0,34.5,50,54.7392,25,1,Plains,Explorer,1.6,0.018,0.04,1,-1,0
22,47,12,16,100,99,95,47.3001,0,11,50,50,10,1,Forest,Warrior,2.1,0,0,1,-1,0
23,47,15,18,100,19,95,77.5049,9.97,31,50,50,10,1,Plains,Explorer,23.6,0.008,0.04,1,-1,0
1,48,7,16,15,0,76,47.2001,0,14.8,49.9,50,48,0,Forest,Warrior,2,0,0,1,-1,0
2,48,18,0,100,16.9,74,50.2001,0,16.8,52.9,50,48,0,Mountain,Warrior,11,0.09,0,1,1,0
3,48,13,13,100,21.3,76,47.2001,1.75,14.8,49.9,50,48,0,Forest,Warrior,12,0,0,1,1,0
4,48,1,14,15,0,74,47.2001,0,16.8,49.9,60,48,0,Forest,Builder,2,0,0,1,-1,0
5,48,1,0,100,0.400025,76,49.2001,0,14.8,51.9,50,48,0,Mountain,Warrior,8,0.08,0.2,1,-1,0
6,48,4,16,25,0,76,47.2001,0,14.8,52.9,55,48,0,Forest,Prophet,-3,-0.05,0,1,-1,0
7,48,4,17,70,0,76,68.7001,0,14.8,47.9,50,48,0,Forest,Warrior,-3,-0.05,0,1,-1,0
9,48,19,0,100,24.4001,76,50.2001,0,14.8,57.9,55,48,0,Mountain,Prophet,11,0.09,0,1,1,0
11,48,14,16,75,0,76,66.2001,0,14.8,56.9,50,48,0,Plains,Warrior,30,0.21,0,1,-1,0
12,48,15,14,55,0,74,71.2001,0,16.8,54.9,55,48,0,Forest,Prophet,4,0,0,1,1,0
15,48,15,18,50,5,91,103,1.8,14.8,49.9,50,48,0,Plains,Warrior,34,0.04,0.4,1,-1,0
18,48,15,17,100,85.7001,76,68.2001,0,14.8,54.9,55,48,0,Plains,Prophet,7,0,0,1,-1,0
20,48,16,0,100,14.7001,76,67.2001,0,24.8,49.9,70,48,0,Mountain,Thinker,-3,-0.08,0.2,1,1,0
21,48,16,19,100,29.9,85,60.2001,0,34.6,50,54.7392,26,1,Plains,Explorer,1.6,0.018,0.04,1,-1,0
22,48,12,16,100,98.9,94.5,47.2001,0,11.1,50,50,11,1,Forest,Warrior,2.1,0,0,1,-1,0
23,48,15,18,100,10.9,94.5,80.4049,10.92,31.1,50,50,11,1,Plains,Explorer,25.6,0.008,0.04,1,-1,0
1,49,7,16,10,0,75.5,47.1001,0,14.9,49.9,50,49,0,Forest,Warrior,2,0,0,1,-1,0
2,49,18,0,100,15.8,73.5,50.1001,0,16.9,52.9,50,49,0,Mountain,Warrior,11,0.09,0,1,1,0
3,49,13,13,100,21.2,75.5,47.1001,1.7,14.9,49.9,50,49,0,Forest,Warrior,12,0,0,1,1,0
4,49,1,14,10,0,73.5,47.1001,0,16.9,49.9,60,49,0,Forest,Builder,2,0,0,1,-1,0
5,49,1,0,100,0.300025,75.5,49.1001,0,14.9,51.9,50,49,0,Mountain,Warrior,8,0.08,0.2,1,-1,0
6,49,4,16,20,0,75.5,47.1001,0,14.9,52.9,55,49,0,Forest,Prophet,-3,-0.05,0,1,-1,0
7,49,4,17,65,0,75.5,69.1001,0,14.9,47.9,50,49,0,Forest,Warrior,-3,-0.05,0,1,-1,0
9,49,19,0,100,23.3001,75.5,50.1001,0,14.9,57.9,55,49,0,Mountain,Prophet,11,0.09,0,1,1,0
11,49,14,16,70,0,75.5,67.1001,0,14.9,57.9,50,49,0,Plains,Warrior,33,0.24,0,1,-1,0
12,49,15,14,50,0,73.5,71.6001,0,16.9,54.9,55,49,0,Forest,Prophet,4,0,0,1,1,0
15,49,15,18,45,3.95001,90.5,103,1.75,14.9,49.9,50,49,0,Plains,Warrior,36,0.04,0.4,1,-1,0
18,49,15,17,100,85.6001,75.5,68.1001,0,14.9,54.9,55,49,0,Plains,Prophet,7,0,0,1,-1,0
20,49,16,0,100,13.6001,75.5,67.1001,0,24.9,49.9,70,49,0,Mountain,Thinker,-3,-0.08,0.2,1,1,0
21,49,16,19,100,26.8,84.5,60.1001,0,34.7,50,54.7392,27,1,Plains,Explorer,1.6,0.018,0.04,1,-1,0
22,49,12,16,100,98.8,94,47.1001,0,11.2,50,50,12,1,Forest,Warrior,2.1,0,0,1,-1,0
23,49,15,18,100,3.85001,94,83.3049,11.87,31.2,50,50,12,1,Plains,Explorer,27.6,0.008,0.04,1,-1,0
